OBJECTID,ANO,CDMUN,NMMUN,NMEST,NMREG,VZHURM3S,VZHRUM3S,VZINDM3S,VZMINM3S,VZTERM3S,VZANIM3S,VZIRRM3S,VZTOTM3S,SHAPE_Length,SHAPE_Area
4219,2020,4122156,Rio Bonito do Iguaçu,PR,REGIÃO SUL,0.00974851,0.00775147,0.00014387,0,0,0.05560882,0.00838953,0.0816422,1.70669721869859,0.0670117676182343
4220,2020,4122172,Rio Branco do Ivaí,PR,REGIÃO SUL,0.00161119,0.00365912,0.00037086,1.206e-05,0,0.01035547,0.00034607,0.01635476,1.39206686704522,0.0340151584508944
4221,2020,4122206,Rio Branco do Sul,PR,REGIÃO SUL,0.04389244,0.00914685,0.02387289,0.01602554,0,0.01977614,0.00211586,0.11482971,1.95005329720807,0.0726833369834603
4222,2020,4122305,Rio Negro,PR,REGIÃO SUL,0.0529,0.00560598,0.03311436,4.652e-05,0,0.00840327,0.00419288,0.104263,2.11972928559348,0.0545100693630408
4223,2020,4122404,Rolândia,PR,REGIÃO SUL,0.14035019,0.00083485,0.27849161,0,0,0.01113205,0.01966571,0.45047442,1.01867440432981,0.0405093932843635
4224,2020,4122503,Roncador,PR,REGIÃO SUL,0.01162389,0.00294186,0.00042097,0,0,0.03354654,0.00145373,0.049987,2.25072724374393,0.0661375880856939
4225,2020,4122602,Rondon,PR,REGIÃO SUL,0.01292447,0.00175376,0.29778436,0,0,0.0235823,0,0.3360449,1.12777268970785,0.049149767605899
4226,2020,4122651,Rosário do Ivaí,PR,REGIÃO SUL,0.00432407,0.00227763,0.00020712,0,0,0.03462888,0.00687763,0.04831532,1.58220861864818,0.0330215599946787
4227,2020,4122701,Sabáudia,PR,REGIÃO SUL,0.01274098,0.00082545,0.00585429,0,0,0.01133813,0.00076533,0.03152417,0.688462538556629,0.0168062707105
4228,2020,4122800,Salgado Filho,PR,REGIÃO SUL,0.00380989,0.00147987,0.00158208,0,0,0.02437233,0.00037907,0.03162323,1.12541263305901,0.0170881082166981
4229,2020,4122909,Salto do Itararé,PR,REGIÃO SUL,0.00645035,0.00110516,0.0022609,8.184e-05,0,0.01904002,0,0.02893827,0.962794065930191,0.0177431005723576
4230,2020,4123006,Salto do Lontra,PR,REGIÃO SUL,0.01368205,0.00604181,0.00546317,6.06e-06,0,0.04549794,0.00871273,0.07940375,1.39097940345945,0.0281410134353677
4231,2020,4123105,Santa Amélia,PR,REGIÃO SUL,0.00634044,0.0006806,0.00058176,0,0,0.00229476,0.01506436,0.02496193,0.572529125886703,0.00688689379916115
4232,2020,4123204,Santa Cecília do Pavão,PR,REGIÃO SUL,0.00864074,0.00038158,0.00099855,0,0,0.00273418,0.00137675,0.0141318,0.742316339258104,0.00974481178029406
4233,2020,4123303,Santa Cruz de Monte Castelo,PR,REGIÃO SUL,0.01125223,0.00211063,0.00167708,0,0,0.04219306,0.77020768,0.82744067,1.11740284796305,0.0389553707297267
4234,2020,4123402,Santa Fé,PR,REGIÃO SUL,0.02220896,0.00103865,0.01834227,0,0,0.01770404,0.04815907,0.10745299,0.800946018266755,0.0243415013814497
4235,2020,4123501,Santa Helena,PR,REGIÃO SUL,0.03734833,0.01211673,0.007939,0,0,0.08184172,0.01799156,0.15723735,1.3962965066692,0.0677446090516855
4236,2020,4123600,Santa Inês,PR,REGIÃO SUL,0.00239015,0.00047772,0,0,0,0.0047215,0.02277799,0.03036736,0.597860944900465,0.0121709060308457
4237,2020,4123709,Santa Isabel do Ivaí,PR,REGIÃO SUL,0.0205694,0.00132605,0.0019067,1.837e-05,0,0.03288419,0.74404426,0.80074897,0.939577388224064,0.0308081709852391
4238,2020,4123808,Santa Izabel do Oeste,PR,REGIÃO SUL,0.01547785,0.00606935,0.00429009,0,0,0.03997959,0.00447738,0.07029425,1.60297834180307,0.0289047651775836
4239,2020,4123824,Santa Lúcia,PR,REGIÃO SUL,0.00448164,0.00108813,0.00231417,0,0,0.01294256,0,0.0208265,0.665596126234002,0.0104828054502357
4240,2020,4123857,Santa Maria do Oeste,PR,REGIÃO SUL,0.00488547,0.00687261,0.00097386,0,0,0.03864517,0.01722281,0.06859992,2.6165790747996,0.0757017525002573
4241,2020,4123907,Santa Mariana,PR,REGIÃO SUL,0.01739073,0.00407125,0.000908,8.18e-06,0,0.00201804,0.07671384,0.10111004,1.13663170687033,0.0376422282655272
4242,2020,4123956,Santa Mônica,PR,REGIÃO SUL,0.00525481,0.00274453,0.0035124,3.198e-05,0,0.01478903,0.55536254,0.58169527,0.706672685036665,0.0229218325732415
4243,2020,4124004,Santana do Itararé,PR,REGIÃO SUL,0.00523996,0.00166216,0.00080677,7.882e-05,0,0.01479617,0.00184372,0.0244276,0.858645858414753,0.0222535469950079
4244,2020,4124020,Santa Tereza do Oeste,PR,REGIÃO SUL,0.01598511,0.00172278,0.00751584,0.00168392,0,0.01031444,0.00051188,0.03773397,1.17869201801079,0.0291780945911156
4245,2020,4124053,Santa Terezinha de Itaipu,PR,REGIÃO SUL,0.03875263,0.00226765,0.0041722,3.442e-05,0,0.00532091,0.00149235,0.05204017,0.734828104386844,0.0232815646618204
4246,2020,4124103,Santo Antônio da Platina,PR,REGIÃO SUL,0.07784505,0.00510506,0.02159297,5.435e-05,0,0.06906062,0.02575281,0.19941086,1.85939432113317,0.0636824484434944
4247,2020,4124202,Santo Antônio do Caiuá,PR,REGIÃO SUL,0.00375396,0.00053827,2.7e-05,0,0,0.01732934,0.00141889,0.02306746,0.597906540408233,0.0192530497577515
4248,2020,4124301,Santo Antônio do Paraíso,PR,REGIÃO SUL,0.00330443,0.00040177,8.632e-05,0,0,0.00229606,0.00881056,0.01489913,0.962804499232464,0.0146747026226905
4249,2020,4124400,Santo Antônio do Sudoeste,PR,REGIÃO SUL,0.02630488,0.00430814,0.00927937,0.00028106,0,0.02971299,0.00737647,0.07726291,1.16035826121867,0.0293841882380371
4250,2020,4124509,Santo Inácio,PR,REGIÃO SUL,0.01054827,0.00105806,0.4877286,0,0,0.01205831,0,0.51139324,0.77156323240928,0.0269747675554116
4251,2020,4124608,São Carlos do Ivaí,PR,REGIÃO SUL,0.01379151,0.00081759,0.11934828,1.007e-05,0,0.00272839,0,0.13669584,0.686845436351869,0.0198738449879495
4252,2020,4124707,São Jerônimo da Serra,PR,REGIÃO SUL,0.00993743,0.00567084,7.7e-06,5.5e-07,0,0.02552373,0.03301499,0.07415524,1.94105409470517,0.072939173003425
4253,2020,4124806,São João,PR,REGIÃO SUL,0.01276283,0.00296899,0.06653817,0,0,0.03188619,0.00115177,0.11530795,1.57792096264305,0.0349206635144947
4254,2020,4124905,São João do Caiuá,PR,REGIÃO SUL,0.00913937,0.00086702,0.00229191,0,0,0.02171903,0.01199686,0.04601419,0.753332096643198,0.026780442089835
4255,2020,4125001,São João do Ivaí,PR,REGIÃO SUL,0.01694613,0.00195542,0.00024979,0,0,0.00992078,0.00574874,0.03482085,1.12420185453606,0.0313501412829436
4256,2020,4125100,São João do Triunfo,PR,REGIÃO SUL,0.00668628,0.01208649,0.00200873,5.948e-05,0,0.00449808,0,0.02533906,1.77337861093949,0.064772406188695
4257,2020,4125209,São Jorge d'Oeste,PR,REGIÃO SUL,0.01045735,0.00359785,0.0079473,9.374e-05,0,0.03938693,0.00211122,0.06359439,1.43109144505228,0.034121255516118
4258,2020,4125308,São Jorge do Ivaí,PR,REGIÃO SUL,0.01751046,0.00059517,0.0002383,0,0,0.00831543,0.00042556,0.02708492,0.930139112940627,0.0278403724102941
4259,2020,4125357,São Jorge do Patrocínio,PR,REGIÃO SUL,0.00617044,0.00207169,0.00487894,0,0,0.02404962,0.01411669,0.05128737,0.939903204728242,0.0358382441327483
4260,2020,4125407,São José da Boa Vista,PR,REGIÃO SUL,0.00651396,0.00210576,0.0018679,2.759e-05,0,0.01778907,0.00047903,0.02878331,1.33166550452491,0.0354523213992364
4261,2020,4125456,São José das Palmeiras,PR,REGIÃO SUL,0.00495662,0.00118969,5.708e-05,0,0,0.02169131,0.00084311,0.02873782,0.665868638047925,0.0162890965395397
4262,2020,4125506,São José dos Pinhais,PR,REGIÃO SUL,0.52964451,0.03951321,0.19492286,0.00495196,0,0.00960811,0.10242239,0.88106304,2.16159544600155,0.0850908306647628
4263,2020,4125555,São Manoel do Paraná,PR,REGIÃO SUL,0.00262981,0.00093109,0.00055823,5.88e-06,0,0.00341866,0,0.00754366,0.43529047101563,0.00842376249440027
4264,2020,4125605,São Mateus do Sul,PR,REGIÃO SUL,0.05671153,0.01741498,0.0575992,0.0012131,0,0.01708367,0.0094267,0.15944919,2.40706914935486,0.120871962978357
4265,2020,4125704,São Miguel do Iguaçu,PR,REGIÃO SUL,0.03360395,0.00946759,0.02044658,0.00023823,0.00161778,0.05673106,0.02447184,0.14657703,1.68765837777886,0.0763650666557524
4266,2020,4125753,São Pedro do Iguaçu,PR,REGIÃO SUL,0.00655929,0.00196173,0.00033126,0,0,0.02823385,0.00043608,0.03752222,1.7571807344245,0.0275514471895537
4267,2020,4125803,São Pedro do Ivaí,PR,REGIÃO SUL,0.01603637,0.00290512,0.07195139,0,0,0.00659206,0.00085715,0.09834207,1.07155805192055,0.0285997741804329
4268,2020,4125902,São Pedro do Paraná,PR,REGIÃO SUL,0.00373101,0.00065601,0.00032263,0.0013491,0,0.02451045,0,0.0305692,0.765176160774399,0.0220424727334326
4269,2020,4126009,São Sebastião da Amoreira,PR,REGIÃO SUL,0.01491858,0.00084503,0.00045322,0,0,0.00170994,0.04871663,0.06664339,0.818405370648096,0.0201469206152489
4270,2020,4126108,São Tomé,PR,REGIÃO SUL,0.00935326,0.00071046,0.00735074,0,0,0.00925435,0.00471803,0.03138683,0.839526728990724,0.0193298141582855
4271,2020,4126207,Sapopema,PR,REGIÃO SUL,0.00574883,0.00306725,0.00043369,0.00016815,0,0.04296993,0.00050089,0.05288875,1.59331421185147,0.0600690622263094
4272,2020,4126256,Sarandi,PR,REGIÃO SUL,0.28185581,0.00014607,0.01174088,0,0,0.00202419,0.00107358,0.29684054,0.559264815793329,0.00914393435779975
4273,2020,4126272,Saudade do Iguaçu,PR,REGIÃO SUL,0.00491409,0.00264048,0.0017934,0,0,0.01736336,0.0008043,0.02751562,0.83056421690416,0.0136789021711659
4274,2020,4126306,Sengés,PR,REGIÃO SUL,0.02564786,0.0027466,0.05773421,0.00098742,0,0.01649195,0.00040153,0.10400958,2.71027043519556,0.127783553726237
4275,2020,4126355,Serranópolis do Iguaçu,PR,REGIÃO SUL,0.00573841,0.00192327,0.00094593,5.49e-06,0,0.02628121,0.00145799,0.0363523,1.48042948560072,0.0434175617964776
4276,2020,4126405,Sertaneja,PR,REGIÃO SUL,0.01377394,0.0005577,0.00062765,1.09e-06,0,0.00209928,0.1003991,0.11745875,1.21291549384865,0.0391307570634633
4277,2020,4126504,Sertanópolis,PR,REGIÃO SUL,0.04330998,0.0016874,0.00721494,0,0,0.01084705,0.01466954,0.0777289,1.02386822867355,0.0445440949213997
4278,2020,4126603,Siqueira Campos,PR,REGIÃO SUL,0.02184489,0.00686109,0.0213504,4.42e-06,0,0.04500029,0.0072384,0.10229949,1.22907264267393,0.024603742612194
4279,2020,4126652,Sulina,PR,REGIÃO SUL,0.00259613,0.00156513,0.00020869,0,0,0.0250988,0.00044127,0.02991001,0.708338572682039,0.0153558865317153
4280,2020,4126678,Tamarana,PR,REGIÃO SUL,0.01307305,0.0091663,0.00144127,1.63e-06,0,0.01380652,0.03689364,0.07438242,1.47535892627315,0.0418391402267226
4281,2020,4126702,Tamboara,PR,REGIÃO SUL,0.008977,0.00060981,0.00840401,0,0,0.01035062,0.00686279,0.03520422,0.524263124862261,0.0170538457814182
4282,2020,4126801,Tapejara,PR,REGIÃO SUL,0.02936955,0.00111591,0.56145068,2.03e-06,0,0.0330423,0.00278577,0.62776624,1.33733098871666,0.0523413920128644
4283,2020,4126900,Tapira,PR,REGIÃO SUL,0.0067526,0.00210212,0.00088532,0,0,0.03671554,0,0.04645557,1.26441407652185,0.0383499186314705
4284,2020,4127007,Teixeira Soares,PR,REGIÃO SUL,0.00748229,0.00765866,0.000315,0.00014472,0,0.02265786,0.00266641,0.04092495,2.23847208054302,0.0809356735617931
4285,2020,4127106,Telêmaco Borba,PR,REGIÃO SUL,0.14214634,0.00035012,1.71855154,0.00128941,0,0.00118771,0.00189096,1.86541608,2.42270541957187,0.122939220378322
4286,2020,4127205,Terra Boa,PR,REGIÃO SUL,0.03001867,0.0024016,0.04478671,0,0,0.02117829,0.00644372,0.10482897,0.824305486846781,0.0284057332079783
4287,2020,4127304,Terra Rica,PR,REGIÃO SUL,0.03202923,0.00274754,0.31268529,2.522e-05,0,0.0463585,0.10977578,0.50362156,1.16021259856284,0.0615853439384243
4288,2020,4127403,Terra Roxa,PR,REGIÃO SUL,0.02638373,0.00360142,0.01047861,0,0,0.01988228,0.19077626,0.2511223,1.36222864383741,0.0711708823562379
4289,2020,4127502,Tibagi,PR,REGIÃO SUL,0.02095421,0.00810467,0.00118506,0.00048447,0,0.04650158,0.00423739,0.08146739,4.00824743125826,0.263228781907763
4290,2020,4127601,Tijucas do Sul,PR,REGIÃO SUL,0.00413621,0.01642624,0.0020815,2.696e-05,0,0.00561993,0.00585304,0.03414388,1.86501476848945,0.0605255280860979
4291,2020,4127700,Toledo,PR,REGIÃO SUL,0.24847744,0.01173486,0.37114397,0,0,0.33907896,0.02847635,0.99891157,2.81366552954583,0.106792707331491
4292,2020,4127809,Tomazina,PR,REGIÃO SUL,0.00665963,0.00435798,0.0011438,8.369e-05,0,0.05046868,0.00765739,0.07037117,1.58544184945265,0.0523710283755921
4293,2020,4127858,Três Barras do Paraná,PR,REGIÃO SUL,0.01266987,0.0051454,0.00798664,3.427e-05,0,0.0590695,0.00198942,0.0868951,1.59893170983359,0.045244962507858
4294,2020,4127882,Tunas do Paraná,PR,REGIÃO SUL,0.00858596,0.0050448,0.00042138,5.612e-05,0,0.00088786,0.00131938,0.0163155,1.46390566599973,0.0597567173829148
4295,2020,4127908,Tuneiras do Oeste,PR,REGIÃO SUL,0.01096115,0.00227544,0.00387785,0,0,0.03724949,0.00014968,0.0545136,1.32671306103252,0.0619558252980482
4296,2020,4127957,Tupãssi,PR,REGIÃO SUL,0.0252949,0.00152713,0.00129479,0,0,0.02011383,0.001526,0.04975665,0.860787799544696,0.0277247092769521
4297,2020,4127965,Turvo,PR,REGIÃO SUL,0.00938497,0.00773421,0.00132945,0.00017589,0,0.03132616,0.00049514,0.05044582,2.44712758972461,0.0819642197542293
4298,2020,4128005,Ubiratã,PR,REGIÃO SUL,0.03842455,0.00242933,0.10436864,6.849e-05,0,0.01640528,0.0009522,0.16264849,1.71395971281828,0.0581303399383518
4299,2020,4128104,Umuarama,PR,REGIÃO SUL,0.22323948,0.00561888,0.12577912,0,0,0.08345004,0.02739397,0.46548147,2.49195790047507,0.109122733245512
4300,2020,4128203,União da Vitória,PR,REGIÃO SUL,0.09079723,0.0027228,0.05144211,0.00383837,0,0.00856568,0.00131728,0.15868348,1.72295861671038,0.0649716637164836
4301,2020,4128302,Uniflor,PR,REGIÃO SUL,0.00415898,0.00034698,0.00047851,0,0,0.00548742,0.00297802,0.01344991,0.526772712284585,0.00835542678139938
4302,2020,4128401,Uraí,PR,REGIÃO SUL,0.01956381,0.00186728,0.00424678,0,0,0.00414715,0.03660519,0.06643021,0.861089382598732,0.02097846504771
4303,2020,4128500,Wenceslau Braz,PR,REGIÃO SUL,0.0264889,0.00346258,0.00209519,0,0,0.0172393,0.00589457,0.05518053,1.05381516473857,0.0352694028072233
4304,2020,4128534,Ventania,PR,REGIÃO SUL,0.01098565,0.00497528,0.00011293,2.387e-05,0,0.00973861,9.262e-05,0.02592895,2.01760912598764,0.0674712590282679
4305,2020,4128559,Vera Cruz do Oeste,PR,REGIÃO SUL,0.01114979,0.0018478,0.00029177,0,0,0.02589063,0.00149616,0.04067615,1.10143052675088,0.0292516202943536
4306,2020,4128609,Verê,PR,REGIÃO SUL,0.00615516,0.00407465,0.00473573,4.417e-05,0,0.02241586,0.00107473,0.0385003,1.33811604076849,0.0280817302236042
4307,2020,4128625,Alto Paraíso,PR,REGIÃO SUL,0.00309745,0.0011664,0.00110681,0,0,0.06658612,0,0.07195678,1.26175470881561,0.0855756717737951
4308,2020,4128633,Doutor Ulysses,PR,REGIÃO SUL,0.00395432,0.00447772,0,1.464e-05,0,0.01014723,0.00284299,0.0214369,2.06011194599783,0.069675099347629
4309,2020,4128658,Virmond,PR,REGIÃO SUL,0.00320582,0.0019804,0.0006539,2.203e-05,0,0.01370802,0,0.01957017,1.61986165012675,0.0218176087008281
4310,2020,4128708,Vitorino,PR,REGIÃO SUL,0.00698181,0.00216098,0.00128806,0.00049217,0,0.01286075,0.00635431,0.03013808,1.30498764279937,0.0278532666762695
4311,2020,4128807,Xambrê,PR,REGIÃO SUL,0.00405255,0.00389289,0.00145692,0,0,0.03290245,0.00353394,0.04583876,0.893369394697535,0.0318545427774675
4312,2020,4200051,Abdon Batista,SC,REGIÃO SUL,0.00094668,0.00207979,0.00053269,0,0,0.01109438,0.00242894,0.01708248,0.916697438319926,0.0215542110723362
4313,2020,4200101,Abelardo Luz,SC,REGIÃO SUL,0.01834192,0.00697823,0.06675885,0.00042707,0.0013,0.04520106,0.02771054,0.16671767,1.75240231430744,0.0863325902359
4314,2020,4200200,Agrolândia,SC,REGIÃO SUL,0.0157842,0.00391645,0.02595962,0.00011387,0,0.01231752,0.05550875,0.11360041,0.914467269942822,0.0189479007434467
4315,2020,4200309,Agronômica,SC,REGIÃO SUL,0.00768132,0.00273247,0.00204037,0,0,0.00694031,0.17439275,0.19378722,0.637013416628351,0.0119026509167845
4316,2020,4200408,Água Doce,SC,REGIÃO SUL,0.00693847,0.00383567,0.00238018,0,0,0.06956252,0,0.08271684,2.53934528134599,0.119259847211736
4317,2020,4200507,Águas de Chapecó,SC,REGIÃO SUL,0.00580368,0.00306703,0.00129635,7.603e-05,0,0.01966164,0.00063486,0.0305396,0.85062247668507,0.0127206222000324
4318,2020,4200556,Águas Frias,SC,REGIÃO SUL,0.00197915,0.00114448,0.00135339,0,0,0.02468167,0,0.02915869,0.597467586731026,0.00691435719219978
4319,2020,4200606,Águas Mornas,SC,REGIÃO SUL,0.00490032,0.0034572,0.00083003,0.00094355,0,0.01035081,0.04090409,0.06138601,1.00239773988591,0.0299595921987429
4320,2020,4200705,Alfredo Wagner,SC,REGIÃO SUL,0.00721638,0.00762951,0.00033876,1.125e-05,0,0.02603918,0.11161725,0.15285234,1.31079515679241,0.067045528281815
4321,2020,4200754,Alto Bela Vista,SC,REGIÃO SUL,0.00187721,0.00132846,0.00086714,0,0,0.01580996,0.00103632,0.02091909,0.820180164463834,0.00948965463631989
4322,2020,4200804,Anchieta,SC,REGIÃO SUL,0.00366468,0.00325849,0.00118687,0,0,0.03611232,0.01018821,0.05441057,1.1263155909643,0.0206790064551868
4323,2020,4200903,Angelina,SC,REGIÃO SUL,0.00202004,0.00383987,0.00097433,8.84e-06,0,0.01247659,0.02942222,0.04874189,1.27358512889478,0.0456849708703112
4324,2020,4201000,Anita Garibaldi,SC,REGIÃO SUL,0.00705502,0.00283124,0.00209695,0,0,0.0251538,0.00167801,0.03881502,1.48398323011023,0.0537905839287964
4325,2020,4201109,Anitápolis,SC,REGIÃO SUL,0.00455491,0.00186661,0.0010078,0,0,0.00991302,0.01712298,0.03446531,1.17320576394629,0.0496798193026042
4326,2020,4201208,Antônio Carlos,SC,REGIÃO SUL,0.00541888,0.00610429,0.03611778,0,0,0.00654825,0.07963949,0.13382869,0.786102579347188,0.020881611399693
4327,2020,4201257,Apiúna,SC,REGIÃO SUL,0.01105398,0.00654203,0.01795961,4.216e-05,0,0.00567118,0.01373793,0.05500688,1.16029414697404,0.0449068088852678
4328,2020,4201273,Arabutã,SC,REGIÃO SUL,0.00478903,0.00265177,0.00389722,0,0,0.04291358,0,0.0542516,0.634191356090227,0.0120933299723058
4329,2020,4201307,Araquari,SC,REGIÃO SUL,0.07589327,0.00192103,0.07009886,0.00634932,0,0.00857149,0.58098953,0.74382351,1.38727216507652,0.0347543132069174
4330,2020,4201406,Araranguá,SC,REGIÃO SUL,0.12402869,0.01393687,0.02518501,0.00078716,0,0.01759088,1.40810262,1.58963124,1.01593647803675,0.0280686330390526
4331,2020,4201505,Armazém,SC,REGIÃO SUL,0.0087624,0.00306585,0.01436423,0.00038765,0,0.03099133,0.00432303,0.06189447,0.771767431467162,0.0159585517122102
4332,2020,4201604,Arroio Trinta,SC,REGIÃO SUL,0.0043922,0.00093509,0.00075896,0,0,0.02380605,0.00012127,0.03001356,0.618209318763256,0.00856861707126088
4333,2020,4201653,Arvoredo,SC,REGIÃO SUL,0.00131117,0.00174718,6.714e-05,0,0,0.02567248,0,0.02879797,0.632122122273401,0.00825852036515256
4334,2020,4201703,Ascurra,SC,REGIÃO SUL,0.011631,0.00118813,0.00707101,6.531e-05,0,0.00130049,0.12220681,0.14346275,0.584849429308096,0.0100816226274462
4335,2020,4201802,Atalanta,SC,REGIÃO SUL,0.00235153,0.001756,0.0035388,0,0,0.00613938,0.03440823,0.04819394,0.424964266680503,0.00859758926015373
4336,2020,4201901,Aurora,SC,REGIÃO SUL,0.00919051,0.00341729,0.00390084,0,0,0.00847614,0.10275735,0.12774213,0.682726024960342,0.0188410510438305
4337,2020,4201950,Balneário Arroio do Silva,SC,REGIÃO SUL,0.05380457,0.00019649,0.00051625,2.734e-05,0,0.00093977,0,0.05548443,0.508030662000001,0.00882209605362542
4338,2020,4202008,Balneário Camboriú,SC,REGIÃO SUL,0.49199503,0,0.00863683,7.27e-05,0,8.613e-05,0,0.50079069,0.526620581470587,0.00420444305906259
4339,2020,4202057,Balneário Barra do Sul,SC,REGIÃO SUL,0.0325301,0.0005943,0.00277715,0.00045005,0,0.00056826,9.171e-05,0.03701158,0.535310502551078,0.0100696466662
4340,2020,4202073,Balneário Gaivota,SC,REGIÃO SUL,0.03109529,0.00259855,0.00101298,1.864e-05,0,0.00508725,0.00267706,0.04248977,0.558868134512273,0.0135164984726523
4341,2020,4202081,Bandeirante,SC,REGIÃO SUL,0.00203673,0.00159271,0.00021496,0,0,0.01448287,0.00052764,0.01885491,0.914281378919159,0.0133731244888005
4342,2020,4202099,Barra Bonita,SC,REGIÃO SUL,0.00057773,0.00149354,0.00027018,0,0,0.0133888,0,0.01573024,0.655138313082632,0.00847541785134445
4343,2020,4202107,Barra Velha,SC,REGIÃO SUL,0.08080257,0.00094367,0.00940233,0.00020442,0,0.0035428,0.16743468,0.26233049,0.703795951816038,0.0127021006012962
4344,2020,4202131,Bela Vista do Toldo,SC,REGIÃO SUL,0.00291186,0.00528217,0.00025328,0,0,0.01054128,0.0008336,0.01982218,1.30148395533179,0.0486870709824084
4345,2020,4202156,Belmonte,SC,REGIÃO SUL,0.00222299,0.00133237,4.874e-05,0,0,0.01090375,0,0.01450784,0.638143268385459,0.00839046156641114
4346,2020,4202206,Benedito Novo,SC,REGIÃO SUL,0.01398283,0.00561039,0.0322352,1.912e-05,0,0.00581409,0.07768695,0.13534857,1.01657737713954,0.0352913463274925
4347,2020,4202305,Biguaçu,SC,REGIÃO SUL,0.10370785,0.00657911,0.01408035,0.00021405,0,0.01304169,0.14732502,0.28494809,1.00512325031812,0.0338515095173632
4348,2020,4202404,Blumenau,SC,REGIÃO SUL,0.73483258,0.00549954,0.39898188,0.00095262,0,0.00876307,0.00650897,1.15553867,1.79749362522844,0.0470986107339629
4349,2020,4202438,Bocaina do Sul,SC,REGIÃO SUL,0.00285781,0.00181021,9.031e-05,4.264e-05,0,0.01074143,0.00094537,0.01648777,1.53190894399851,0.0469479242361887
4350,2020,4202453,Bombinhas,SC,REGIÃO SUL,0.05113851,0,0.00153084,0,0,0.00014866,0,0.05281801,0.697519831094344,0.00327045276424642
4351,2020,4202503,Bom Jardim da Serra,SC,REGIÃO SUL,0.0042459,0.00233386,8.047e-05,0.00137474,0,0.0219925,0,0.03002748,2.56039829793801,0.0861409976320906
4352,2020,4202537,Bom Jesus,SC,REGIÃO SUL,0.00358785,0.00115208,0.00072064,0,0,0.006002,0,0.01146256,0.490534031733713,0.00575808443308923
4353,2020,4202578,Bom Jesus do Oeste,SC,REGIÃO SUL,0.00170197,0.00116397,0.00033577,0,0,0.01071299,0,0.01391469,0.449424108265686,0.006083950965115
4354,2020,4202602,Bom Retiro,SC,REGIÃO SUL,0.0145905,0.00270751,0.00109837,6.287e-05,0,0.01888456,0.00918943,0.04653325,2.2024743483677,0.0966481300294292
4355,2020,4202701,Botuverá,SC,REGIÃO SUL,0.0054774,0.00333285,0.01921505,0.00275638,0,0.00124746,0,0.03202914,1.00461635763362,0.0269830522367112
