OBJECTID,ANO,CDMUN,NMMUN,NMEST,NMREG,VZHURM3S,VZHRUM3S,VZINDM3S,VZMINM3S,VZTERM3S,VZANIM3S,VZIRRM3S,VZTOTM3S,SHAPE_Length,SHAPE_Area
2094,1980,3156700,Sabará,MG,REGIÃO SUDESTE,0.18971987,0.0092636,0.04612832,0.01327919,0,0.0037312,0.00236883,0.26449101,1.07319827360328,0.0260829928480995
2095,1980,3156809,Sabinópolis,MG,REGIÃO SUDESTE,0.01374487,0.01233727,0.00219013,0,0,0.02980967,0.00143455,0.05951648,1.70958156680753,0.078760340561868
2096,1980,3156908,Sacramento,MG,REGIÃO SUDESTE,0.0232248,0.01219383,0.01018977,0.00047385,0,0.07495517,0.01124584,0.13228326,3.84844488411841,0.265149396827402
2097,1980,3157005,Salinas,MG,REGIÃO SUDESTE,0.02234007,0.05012502,0.00702324,0.00031302,0,0.06974148,0.0168628,0.16640562,3.66410779588047,0.295207065118353
2098,1980,3157104,Salto da Divisa,MG,REGIÃO SUDESTE,0.00868655,0.00515538,3.076e-05,2.023e-05,0,0.04217139,0,0.0560643,1.67932386583675,0.0798173658010959
2099,1980,3157203,Santa Bárbara,MG,REGIÃO SUDESTE,0.02749591,0.00819571,0.00308279,0.13349068,0,0.00498014,0.00049122,0.17773646,1.613014059368,0.0794767068535464
2100,1980,3157302,Santa Bárbara do Tugúrio,MG,REGIÃO SUDESTE,0.00174213,0.00635347,9.66e-06,0,0,0.0080338,0.00170914,0.01784821,0.563152544585232,0.0139565498211262
2101,1980,3157401,Santa Cruz do Escalvado,MG,REGIÃO SUDESTE,0.00319126,0.00914946,0.00063315,8e-08,0,0.01214441,1.7e-06,0.02512006,0.84431108592791,0.0222830883197167
2102,1980,3157500,Santa Efigênia de Minas,MG,REGIÃO SUDESTE,0.00174381,0.00492103,0,0,0,0.00238711,0,0.00905195,0.504755258190111,0.0113855186611552
2103,1980,3157609,Santa Fé de Minas,MG,REGIÃO SUDESTE,0.00275962,0.00422457,0,0,0,0.01639627,0.02360581,0.04698627,2.96288567241366,0.24744586661368
2104,1980,3157708,Santa Juliana,MG,REGIÃO SUDESTE,0.00825583,0.0034831,0.00048669,4.83e-05,0,0.0220097,0.0137677,0.04805132,1.1869810202556,0.0624588225873885
2105,1980,3157807,Santa Luzia,MG,REGIÃO SUDESTE,0.15287051,0.01153284,0.18684069,5.3e-07,0,0.0072925,0.02496761,0.38350469,1.02429682346093,0.0201138129846208
2106,1980,3157906,Santa Margarida,MG,REGIÃO SUDESTE,0.00526473,0.0114152,0.00129481,0,0,0.01069814,0.00070267,0.02937555,0.751905351021448,0.0221286534336545
2107,1980,3158003,Santa Maria de Itabira,MG,REGIÃO SUDESTE,0.00731141,0.00870063,0.00236027,0.01026802,0,0.01313623,6.737e-05,0.04184392,1.3131836232898,0.0437414806800555
2108,1980,3158102,Santa Maria do Salto,MG,REGIÃO SUDESTE,0.00303017,0.00338087,0.00044629,0,0,0.01244042,0,0.01929775,0.92150997019462,0.0371627680180373
2109,1980,3158201,Santa Maria do Suaçuí,MG,REGIÃO SUDESTE,0.01261502,0.01764878,0.00138247,0,0,0.03688339,0.00155939,0.07008905,1.89791937053182,0.0687255956823268
2110,1980,3158300,Santana da Vargem,MG,REGIÃO SUDESTE,0.00397735,0.00556728,0.00056214,0,0,0.00476633,0.00757567,0.02244877,0.756534514765012,0.0148901030754485
2111,1980,3158409,Santana de Cataguases,MG,REGIÃO SUDESTE,0.00323357,0.00230511,0.00028593,0,0,0.00520149,0.0074685,0.01849459,0.621171552336805,0.014134088068038
2112,1980,3158508,Santana de Pirapama,MG,REGIÃO SUDESTE,0.0041847,0.01210066,0.00014973,0.00031302,0,0.02189171,0.03153171,0.07017153,2.40253701647185,0.105057155474429
2113,1980,3158607,Santana do Deserto,MG,REGIÃO SUDESTE,0.00292024,0.00376049,0.0002557,0,0,0.00586966,0.00586545,0.01867153,0.805844539341603,0.0158640212450625
2114,1980,3158706,Santana do Garambéu,MG,REGIÃO SUDESTE,0.00076174,0.0016399,9.157e-05,0,0,0.00434549,0,0.0068387,0.848417161334309,0.0176385507553889
2115,1980,3158805,Santana do Jacaré,MG,REGIÃO SUDESTE,0.00532639,0.00101831,0.00029559,0,0,0.00438247,0,0.01102276,0.53079960810113,0.00920047915829636
2116,1980,3158904,Santana do Manhuaçu,MG,REGIÃO SUDESTE,0.00426981,0.00817907,8.191e-05,0,0,0.01369233,0.0001072,0.02633031,0.881938943924259,0.0299875836676772
2117,1980,3159001,Santana do Riacho,MG,REGIÃO SUDESTE,0.0023472,0.00342837,0,0.00031302,0,0.0051829,0.00398625,0.01525775,1.48631579303901,0.0581254454263391
2118,1980,3159100,Santana dos Montes,MG,REGIÃO SUDESTE,0.00289308,0.00437262,0.00016831,0,0,0.00668622,0.00279106,0.01691129,0.732363190118654,0.0171786951707092
2119,1980,3159209,Santa Rita de Caldas,MG,REGIÃO SUDESTE,0.00851041,0.00728606,0.00724291,0.00102731,0,0.02937014,0.01322159,0.06665842,1.27594389230993,0.0440695028695281
2120,1980,3159308,Santa Rita de Jacutinga,MG,REGIÃO SUDESTE,0.00649464,0.00633144,0.00020425,0.00102345,0,0.01527091,0.00059304,0.02991774,1.16493956473196,0.0382761256751796
2121,1980,3159407,Santa Rita de Ibitipoca,MG,REGIÃO SUDESTE,0.00277291,0.00576717,0.00085778,0,0,0.01117393,6.2e-07,0.02057242,0.8966819761053,0.0282513637629905
2122,1980,3159506,Santa Rita do Itueto,MG,REGIÃO SUDESTE,0.00172402,0.00891267,0.00061357,0,0,0.01223011,0.07706292,0.10054329,1.11119513670806,0.0420218806420373
2123,1980,3159605,Santa Rita do Sapucaí,MG,REGIÃO SUDESTE,0.03257314,0.01047885,0.01363499,0.00133654,0,0.01806069,0.03490557,0.11098979,0.993929441391152,0.0307419239824291
2124,1980,3159704,Santa Rosa da Serra,MG,REGIÃO SUDESTE,0.00354935,0.00222527,8.332e-05,0.00133647,0,0.00711002,0.00041082,0.01471525,0.891558577206567,0.0255384246208198
2125,1980,3159803,Santa Vitória,MG,REGIÃO SUDESTE,0.02819727,0.00939004,0.00421125,5e-08,0,0.20773124,0.02410064,0.27363049,2.7049460203426,0.257765478119783
2126,1980,3159902,Santo Antônio do Amparo,MG,REGIÃO SUDESTE,0.01115151,0.00751169,0.00101957,0.00102378,0,0.01690415,0,0.03761071,1.08074350141025,0.0425232534418023
2127,1980,3160009,Santo Antônio do Aventureiro,MG,REGIÃO SUDESTE,0.00446084,0.00391517,0,0,0,0.0103902,0.07626186,0.09502808,0.782013104251854,0.0176320830366306
2128,1980,3160108,Santo Antônio do Grama,MG,REGIÃO SUDESTE,0.00393263,0.00399191,7.148e-05,3e-08,0,0.00606429,0.00176065,0.01582098,0.575321786737728,0.0112517471566312
2129,1980,3160207,Santo Antônio do Itambé,MG,REGIÃO SUDESTE,0.00266673,0.00663532,9.66e-06,0,0,0.00419626,6.786e-05,0.01357583,0.818956286144492,0.0259663370295674
2130,1980,3160306,Santo Antônio do Jacinto,MG,REGIÃO SUDESTE,0.00380496,0.01498716,0,0,0,0.01462701,0,0.03341913,1.2679713937219,0.0420743311302373
2131,1980,3160405,Santo Antônio do Monte,MG,REGIÃO SUDESTE,0.01791301,0.0082248,0.01480568,0.00133651,0,0.06383253,0.0009558,0.10706833,2.0480330420783,0.0976470493977689
2132,1980,3160504,Santo Antônio do Rio Abaixo,MG,REGIÃO SUDESTE,0.00182918,0.00316328,0,0,0,0.00370876,0,0.00870122,0.473402288329511,0.00918056939341931
2133,1980,3160603,Santo Hipólito,MG,REGIÃO SUDESTE,0.00371579,0.00293092,1.933e-05,0,0,0.01634624,0.00241507,0.02542736,1.36829576450554,0.0369886716340128
2134,1980,3160702,Santos Dumont,MG,REGIÃO SUDESTE,0.06514921,0.01109954,0.04131017,0,0,0.02231339,0.0071558,0.1470281,1.52776873270043,0.0555874428553025
2135,1980,3160801,São Bento Abade,MG,REGIÃO SUDESTE,0.00180656,0.00089202,1.933e-05,0,0,0.0022719,0.00292388,0.0079137,0.383205633392407,0.0069724619975762
2136,1980,3160900,São Brás do Suaçuí,MG,REGIÃO SUDESTE,0.00505865,0.00122239,0.00021596,0.00133649,0,0.0048983,3.627e-05,0.01276807,0.467542689009801,0.00958936633620278
2137,1980,3161007,São Domingos do Prata,MG,REGIÃO SUDESTE,0.01244669,0.0170918,0.00175726,0.01029786,0,0.02624574,0.00283034,0.0706697,1.62934197019689,0.0643872777267677
2138,1980,3161106,São Francisco,MG,REGIÃO SUDESTE,0.02426982,0.06978365,0.00351306,0,0,0.11881627,0.2836852,0.500068,6.03198391137571,0.817743202614085
2139,1980,3161205,São Francisco de Paula,MG,REGIÃO SUDESTE,0.00380328,0.00457098,7.148e-05,0.00102372,0,0.01354557,0.00038746,0.02340249,0.776823344525633,0.0275136850264136
2140,1980,3161304,São Francisco de Sales,MG,REGIÃO SUDESTE,0.00434334,0.00418912,0.00056143,0,0,0.05294404,0,0.06203792,1.63633698534931,0.0975226397709106
2141,1980,3161403,São Francisco do Glória,MG,REGIÃO SUDESTE,0.00588792,0.00496953,0.00036078,0,0,0.0110216,0.00778084,0.03002067,0.606194693075942,0.0143629574171606
2142,1980,3161502,São Geraldo,MG,REGIÃO SUDESTE,0.00708422,0.00581362,0.00091527,0,0,0.00815176,0.001482,0.02344687,0.748018186914987,0.0164781981176027
2143,1980,3161601,São Geraldo da Piedade,MG,REGIÃO SUDESTE,0.00156184,0.00564378,0,0,0,0.00513815,0.00136716,0.01371092,0.547123568940058,0.0130609644642413
2144,1980,3161700,São Gonçalo do Abaeté,MG,REGIÃO SUDESTE,0.00649465,0.01088656,0.00016748,4.95e-06,0,0.05194936,0.01575242,0.08525542,3.48118911680964,0.285206900781717
2145,1980,3161809,São Gonçalo do Pará,MG,REGIÃO SUDESTE,0.00857033,0.00263898,0.00806156,7.4e-07,0,0.00933891,0,0.02861051,0.916117071524537,0.0229560150355404
2146,1980,3161908,São Gonçalo do Rio Abaixo,MG,REGIÃO SUDESTE,0.00608565,0.01099974,0.00016831,0.00145175,0,0.00711119,0.00222473,0.02804137,0.977087730159935,0.0315500407908582
2147,1980,3162005,São Gonçalo do Sapucaí,MG,REGIÃO SUDESTE,0.02338806,0.00718009,0.01224976,0.00031302,0,0.02464158,0.01535662,0.08312913,1.11945151123999,0.0454514858769653
2148,1980,3162104,São Gotardo,MG,REGIÃO SUDESTE,0.02709277,0.00714479,0.00365639,0.00031302,0,0.04267443,0.01789111,0.09877251,1.74375134494226,0.0732233260291821
2149,1980,3162203,São João Batista do Glória,MG,REGIÃO SUDESTE,0.00842518,0.00251718,0.00087818,0.00133691,0,0.01751329,0.00026246,0.03093322,1.2540235525744,0.0478527320557134
2150,1980,3162302,São João da Mata,MG,REGIÃO SUDESTE,0.00340154,0.00166263,0.00016229,0,0,0.00673756,0.00020874,0.01217275,0.637228145363125,0.0104220700187514
2151,1980,3162401,São João da Ponte,MG,REGIÃO SUDESTE,0.01539799,0.03634398,0.00042335,0,0,0.06036216,0.17040334,0.28293083,2.70047415898677,0.177541674939247
2152,1980,3162500,São João del Rei,MG,REGIÃO SUDESTE,0.10997047,0.01203975,0.08208763,0.00103609,0,0.03166318,0.00188273,0.23867986,2.21553313889163,0.127549353788336
2153,1980,3162609,São João do Oriente,MG,REGIÃO SUDESTE,0.01503932,0.00783806,0.00082875,0.00102354,0,0.01022513,0.00110995,0.03606475,0.561593020737542,0.0103115413181256
2154,1980,3162708,São João do Paraíso,MG,REGIÃO SUDESTE,0.00411831,0.03046082,7.148e-05,0,0,0.02803507,0.04953843,0.11222411,2.901205194036,0.255480638685195
2155,1980,3162807,São João Evangelista,MG,REGIÃO SUDESTE,0.01058683,0.01372658,0.00138163,0,0,0.01664107,0.0001554,0.0424915,1.15693469981696,0.0409867939376906
2156,1980,3162906,São João Nepomuceno,MG,REGIÃO SUDESTE,0.03479879,0.00500093,0.02005929,0,0,0.02314143,0.04678568,0.12978612,1.18120050851666,0.0354465889962796
2157,1980,3163003,São José da Safira,MG,REGIÃO SUDESTE,0.00391605,0.00270309,0.00038887,0.0002421,0,0.00565222,0.02151956,0.03442188,0.822821273127056,0.0182641779467446
2158,1980,3163102,São José da Varginha,MG,REGIÃO SUDESTE,0.00155664,0.00196783,0,0,0,0.0084762,0.0342747,0.04627537,0.703888359466757,0.0176115051042237
2159,1980,3163201,São José do Alegre,MG,REGIÃO SUDESTE,0.00267375,0.00245343,0.00043855,0,0,0.0042054,0.01842088,0.02819201,0.467593405217568,0.00790346690541883
2160,1980,3163300,São José do Divino,MG,REGIÃO SUDESTE,0.00393966,0.00496525,7.148e-05,0,0,0.02270565,0.06830024,0.09998228,0.888077211107279,0.0278703760778401
2161,1980,3163409,São José do Goiabal,MG,REGIÃO SUDESTE,0.00348554,0.00690927,0,0,0,0.00839949,0.03060543,0.04939972,0.760692052846599,0.0160894292399956
2162,1980,3163508,São José do Jacuri,MG,REGIÃO SUDESTE,0.00235007,0.01446165,0,0,0,0.01652728,0,0.03333901,1.22700471948128,0.0439913588957601
2163,1980,3163607,São José do Mantimento,MG,REGIÃO SUDESTE,0.00191442,0.00274378,8.115e-05,0,0,0.00193966,3.363e-05,0.00671263,0.35806115635891,0.00472052006466998
2164,1980,3163706,São Lourenço,MG,REGIÃO SUDESTE,0.06263367,0.00150831,0.02747506,0.00135605,0,0.00350123,0.00779425,0.10426857,0.297110963455914,0.0050488642285379
2165,1980,3163805,São Miguel do Anta,MG,REGIÃO SUDESTE,0.00376772,0.00491006,0.00021596,0,0,0.00673873,0.00870347,0.02433595,0.760228651867145,0.0133342147561266
2166,1980,3163904,São Pedro da União,MG,REGIÃO SUDESTE,0.00306731,0.00500678,0.00053949,0.00102345,0,0.01156134,0.00247944,0.02367781,0.80919957619562,0.0223884688999923
2167,1980,3164001,São Pedro dos Ferros,MG,REGIÃO SUDESTE,0.01294273,0.00864327,0.00399981,0.00133704,0,0.01946283,0.00105205,0.04743773,1.26389956651562,0.0345949937330845
2168,1980,3164100,São Pedro do Suaçuí,MG,REGIÃO SUDESTE,0.00396805,0.01033942,0.00016229,0,0,0.01428005,9.6e-07,0.02875077,1.17921139370646,0.0264586448477723
2169,1980,3164209,São Romão,MG,REGIÃO SUDESTE,0.0048417,0.01386649,8.115e-05,0,0,0.03743152,0.00227941,0.05850026,4.42833331318009,0.352670140413446
2170,1980,3164308,São Roque de Minas,MG,REGIÃO SUDESTE,0.00547647,0.00588554,0.00015114,0,0,0.03820626,0,0.04971941,2.82299479083224,0.181547694646088
2171,1980,3164407,São Sebastião da Bela Vista,MG,REGIÃO SUDESTE,0.00400366,0.00295769,8.115e-05,0.00102356,0,0.00884675,0.00577103,0.02268383,0.706165825613377,0.0145224755872126
2172,1980,3164506,São Sebastião do Maranhão,MG,REGIÃO SUDESTE,0.00425568,0.01511827,8.115e-05,0,0,0.0179358,0.00038621,0.03777711,1.11652445182083,0.0442644203428098
2173,1980,3164605,São Sebastião do Oeste,MG,REGIÃO SUDESTE,0.0017062,0.00628252,0.0004755,0,0,0.01477579,0.00292255,0.02616257,0.949227076958397,0.0349037923856187
2174,1980,3164704,São Sebastião do Paraíso,MG,REGIÃO SUDESTE,0.06270283,0.01388292,0.01495214,0.00102643,0,0.03434437,0.00169275,0.12860143,1.47651772411912,0.0715714155721415
2175,1980,3164803,São Sebastião do Rio Preto,MG,REGIÃO SUDESTE,0.00257541,0.00310818,0.00031623,0,0,0.00436481,0,0.01036463,0.809061061818412,0.0109483054215808
2176,1980,3164902,São Sebastião do Rio Verde,MG,REGIÃO SUDESTE,0.00140594,0.00165283,7.148e-05,0,0,0.00540196,0.00104268,0.00957489,0.48181725500853,0.00798823668629967
2177,1980,3165008,São Tiago,MG,REGIÃO SUDESTE,0.00920308,0.00581311,0.00127588,0.00103224,0,0.02209734,0,0.03942164,1.19324719575577,0.0497724825560744
2178,1980,3165107,São Tomás de Aquino,MG,REGIÃO SUDESTE,0.00781451,0.00536724,0.00107534,0,0,0.01059605,0.00169975,0.02655289,0.732710345923418,0.0239558952245636
2179,1980,3165206,São Thomé das Letras,MG,REGIÃO SUDESTE,0.00202959,0.00611678,0.00291926,0.00031676,0,0.01372316,4.499e-05,0.02515054,0.923888290837678,0.0321776920602478
2180,1980,3165305,São Vicente de Minas,MG,REGIÃO SUDESTE,0.00806961,0.00238507,0.00215851,0.00133647,0,0.01053987,0.00017695,0.02466649,1.19205384191148,0.0341215289590634
2181,1980,3165404,Sapucaí-Mirim,MG,REGIÃO SUDESTE,0.00257638,0.0033742,0.00016229,0,0,0.00657035,0.00030076,0.01298398,0.94903154470708,0.0250921410849219
2182,1980,3165503,Sardoá,MG,REGIÃO SUDESTE,0.0016038,0.00404683,0,0,0,0.00171461,0,0.00736524,0.604889129445738,0.0121135262135755
2183,1980,3165602,Senador Cortes,MG,REGIÃO SUDESTE,0.00250518,0.0019411,0,0,0,0.00497822,0.08227449,0.09169899,0.506698884699157,0.00857224729485416
2184,1980,3165701,Senador Firmino,MG,REGIÃO SUDESTE,0.00841873,0.00554338,0.00019494,0,0,0.00596076,0.00144308,0.02156089,0.57043072103572,0.0142995601629455
2185,1980,3165800,Senador José Bento,MG,REGIÃO SUDESTE,0.00076387,0.00241139,8.115e-05,0,0,0.00669048,0.00639318,0.01634006,0.417730707991837,0.00822161031194097
2186,1980,3165909,Senador Modestino Gonçalves,MG,REGIÃO SUDESTE,0.00131241,0.0069615,0,7.37e-06,0,0.00557296,0.00032471,0.01417896,1.65668313612251,0.0807722773135102
2187,1980,3166006,Senhora de Oliveira,MG,REGIÃO SUDESTE,0.00422635,0.00444628,0.00014434,0,0,0.00535286,4.128e-05,0.01421112,0.612924763946934,0.0147625509754951
2188,1980,3166105,Senhora do Porto,MG,REGIÃO SUDESTE,0.00246647,0.00514938,0,0,0,0.0133093,4.3e-07,0.02092558,0.868214273704799,0.0326788390837201
2189,1980,3166204,Senhora dos Remédios,MG,REGIÃO SUDESTE,0.01129133,0.0105898,0.00096374,0,0,0.00781765,0.00426398,0.03492651,0.703841086285183,0.0206444708437871
2190,1980,3166303,Sericita,MG,REGIÃO SUDESTE,0.0022922,0.00573224,7.148e-05,0,0,0.00623199,2.207e-05,0.01434999,0.582990341973505,0.0144871834381459
2191,1980,3166402,Seritinga,MG,REGIÃO SUDESTE,0.0020666,0.00112434,0.00028734,0,0,0.00453988,8.428e-05,0.00810244,0.585134573025806,0.00995439451141713
2192,1980,3166501,Serra Azul de Minas,MG,REGIÃO SUDESTE,0.00158289,0.00428259,9.66e-06,0,0,0.00412427,0.00160601,0.01160542,0.814095083136754,0.0206927069300265
2193,1980,3166600,Serra da Saudade,MG,REGIÃO SUDESTE,0.00097716,0.00094452,0,0,0,0.0158772,0.00086264,0.01866152,0.973926516139295,0.029838877893007
2194,1980,3166709,Serra dos Aimorés,MG,REGIÃO SUDESTE,0.01101962,0.00345432,0.00038877,0,0,0.0119828,3.325e-05,0.02687877,0.782863114309445,0.018413146824059
2195,1980,3166808,Serra do Salitre,MG,REGIÃO SUDESTE,0.00638472,0.004899,0.0013462,0,0,0.04268983,0.04873735,0.1040571,2.13442733311553,0.111417795956625
2196,1980,3166907,Serrania,MG,REGIÃO SUDESTE,0.00807579,0.0027773,0.00147315,0,0,0.00903702,0.01111159,0.03247484,0.726703521500782,0.018301326608678
2197,1980,3167004,Serranos,MG,REGIÃO SUDESTE,0.00402386,0.00127839,0.00016229,0,0,0.00723804,0.00010398,0.01280656,0.700911515113792,0.0186497772036637
2198,1980,3167103,Serro,MG,REGIÃO SUDESTE,0.01403503,0.01397434,0.0026282,0.00433653,0,0.01465587,0.00446576,0.05409573,2.16392214385851,0.106109922076128
2199,1980,3167202,Sete Lagoas,MG,REGIÃO SUDESTE,0.18112013,0.00868692,0.26587077,0.00109408,0,0.02332378,0.04113595,0.52123162,1.3133487432675,0.0463410188242435
2200,1980,3167301,Silveirânia,MG,REGIÃO SUDESTE,0.00093237,0.00227051,0,0,0,0.0070618,0.0001292,0.01039387,0.569913996978226,0.013706612175924
2201,1980,3167400,Silvianópolis,MG,REGIÃO SUDESTE,0.00670126,0.00461661,0.00057185,0,0,0.01467409,0.01986085,0.04642467,0.796727986211453,0.027242876550512
2202,1980,3167509,Simão Pereira,MG,REGIÃO SUDESTE,0.00286616,0.00228347,0.00145333,0,0,0.00698355,0.00084689,0.0144334,0.534607752894947,0.0117558911563452
2203,1980,3167608,Simonésia,MG,REGIÃO SUDESTE,0.00684855,0.01688591,0.00032505,0,0,0.01317897,0.00084625,0.03808472,1.45387627207715,0.0420870225784797
2204,1980,3167707,Sobrália,MG,REGIÃO SUDESTE,0.00636132,0.00703806,0.00015263,0,0,0.01344865,0.00688508,0.03388574,0.668383240070587,0.0178645945216524
2205,1980,3167806,Soledade de Minas,MG,REGIÃO SUDESTE,0.01381325,0.00334027,0.00128009,3e-08,0,0.00908841,0.00790328,0.03542534,0.755827142263252,0.0172305589438662
2206,1980,3167905,Tabuleiro,MG,REGIÃO SUDESTE,0.00488616,0.00428235,8.191e-05,1e-08,0,0.01183919,0.00571756,0.02680718,0.741760935989063,0.018440402011081
2207,1980,3168002,Taiobeiras,MG,REGIÃO SUDESTE,0.0133225,0.0128386,0.00143176,0,0,0.02236667,0.03234437,0.0823039,2.35683849638872,0.142394302169163
2208,1980,3168101,Tapira,MG,REGIÃO SUDESTE,0.00210877,0.00257544,0.00105972,0.0003486,0,0.02334352,2.148e-05,0.02945753,1.76864232482636,0.101773732851026
2209,1980,3168200,Tapiraí,MG,REGIÃO SUDESTE,0.00169819,0.00223163,0,0,0,0.01454494,0.00325649,0.02173125,1.0127713101981,0.0355279495057552
2210,1980,3168309,Taquaraçu de Minas,MG,REGIÃO SUDESTE,0.00264037,0.00372477,0,0.0010251,0,0.01061926,0.00144838,0.01945788,0.90711023488039,0.0283730839697004
2211,1980,3168408,Tarumirim,MG,REGIÃO SUDESTE,0.01201427,0.02654173,0.00132173,0,0,0.03896175,0.04294813,0.12178762,1.50949790916094,0.0631323897408697
2212,1980,3168507,Teixeiras,MG,REGIÃO SUDESTE,0.00750893,0.00694119,0.00149517,0.00031302,0,0.00667191,0.00353806,0.02646828,0.608912089497122,0.0145085239590836
2213,1980,3168606,Teófilo Otoni,MG,REGIÃO SUDESTE,0.16914466,0.06025466,0.05018162,0.00102362,0,0.13061715,0.32798899,0.73921069,4.66458433750601,0.340764895499143
2214,1980,3168705,Timóteo,MG,REGIÃO SUDESTE,0.13433283,0.00556068,0.27841422,0.00104701,0,0.00165899,0.0027518,0.42376552,0.666381945843133,0.0126187697112043
2215,1980,3168804,Tiradentes,MG,REGIÃO SUDESTE,0.01839131,0.00218828,0.00434041,0.00312022,0,0.00279585,0.00078232,0.03161839,0.546827672519805,0.00735314298962353
2216,1980,3168903,Tiros,MG,REGIÃO SUDESTE,0.00930277,0.00913053,0.00036414,8.8e-07,0,0.04501404,0.000516,0.06432835,2.94674767006327,0.179676082987739
2217,1980,3169000,Tocantins,MG,REGIÃO SUDESTE,0.01458359,0.01081917,0.00442275,6e-08,0,0.00858312,0.06779558,0.10620426,0.632905552093993,0.0150887958877087
2218,1980,3169109,Toledo,MG,REGIÃO SUDESTE,0.0029909,0.00436671,8.115e-05,0,0,0.00620427,0.00231088,0.0159539,0.540673586300965,0.0118364068353081
2219,1980,3169208,Tombos,MG,REGIÃO SUDESTE,0.01071681,0.00602955,0.00105517,0,0,0.01844573,0.02766833,0.06391558,0.824359003297345,0.0245320129087564
2220,1980,3169307,Três Corações,MG,REGIÃO SUDESTE,0.08709488,0.01194469,0.11417067,0.00043258,0,0.03172084,0.01338088,0.25874455,1.59088481564474,0.0723405011242108
2221,1980,3169356,Três Marias,MG,REGIÃO SUDESTE,0.03275361,0.00398338,0.01998078,0,0,0.01408344,0.00535218,0.0761534,2.76056834763511,0.228110513679949
2222,1980,3169406,Três Pontas,MG,REGIÃO SUDESTE,0.04835027,0.01935119,0.02426881,0,0,0.01794366,0.02491978,0.13483371,1.33116754037844,0.0601015512914815
2223,1980,3169505,Tumiritinga,MG,REGIÃO SUDESTE,0.00696818,0.00383132,0.00065297,0,0,0.02342023,0.00095991,0.03583261,1.43273876626649,0.0426218146173188
2224,1980,3169604,Tupaciguara,MG,REGIÃO SUDESTE,0.06228985,0.0112324,0.0235584,0.00102387,0,0.08757289,0.01860214,0.20427954,2.81675614568994,0.182560540057102
2225,1980,3169703,Turmalina,MG,REGIÃO SUDESTE,0.00783286,0.01772172,7.148e-05,0,0,0.01124002,0.01733884,0.05420492,2.68224563224833,0.150269126489466
